is_primary_nan,total_area,basement,elevator,balcony,property_level,heating_type_nan,balcony_nan,row_price_m2,total_property_level,parking_nan,url,building_type_nan,building_year,heating_type,price,is_primary,total_property_level_nan,elevator_nan,id,is_parking,no_rooms,district_norm,building_type,property_level_nan,building_year_nan,portal_name,basement_nan
0,52.84,0,1,1,7,0,0,18830,10,0,dwa-duze-pokoje-na-woli-przy-metrze-ID4p1vV,0,2011,urban,995000.0,0,0,0,65069430,1,2,wola,apartment,0,0,otodom,1
0,27.46,0,0,1,3,1,0,24399,5,1,inwestycyjne-mieszkanie-7-26-roi-port-praski-ID4p1vd,1,2016,UNKNOWN,670000.0,0,0,1,65069385,0,1,praga polnoc,UNKNOWN,0,0,otodom,1
0,27.31,0,1,1,3,0,0,23801,10,1,jednopokojowe-mieszkanie-gotowe-do-wprowadzenia-ID4p1wh,0,1969,urban,650000.0,0,0,0,65069327,0,1,wola,block,0,0,otodom,1
0,78.9,0,1,1,2,0,0,18504,16,0,trzy-duze-pokoje-na-bliskiej-woli-z-duzym-balkonem-ID4p1tC,0,2010,urban,1460000.0,0,0,0,65069224,1,3,wola,apartment,0,0,otodom,1
0,64.4,0,1,1,3,0,0,19400,4,0,2-poziomowe-mieszkanie-w-doskonalej-lokalizacji-ID4mMJP,0,2012,urban,1249360.0,0,0,0,64535913,1,2,wilanow,block,0,0,otodom,1
0,48.17,0,1,1,3,1,0,14989,3,0,48-17-m2-2p-aneks-taras-garaz-bialoleka-ID4p1pG,0,2008,UNKNOWN,722000.0,0,0,0,65068980,1,2,bialoleka,apartment,0,1,otodom,1
0,37.5,1,0,1,7,1,0,14267,10,1,brodno-ul-skrajna-37-5-m2-sloneczne-2-pokoje-ID4p1or,1,2008,UNKNOWN,535000.0,0,0,1,65068903,0,2,targowek,UNKNOWN,0,1,otodom,0
0,49.03,1,1,1,6,1,0,16255,11,0,sprzedam-49-03m2-3pokoje-balkon-2-str-sk-ID4p1ol,0,2008,UNKNOWN,797000.0,0,0,0,65068897,1,3,praga poludnie,block,0,1,otodom,0
0,45.0,0,1,1,3,1,0,13533,6,1,tarchomin-dwupokojowe-balkon-ID4p1nP,0,2003,UNKNOWN,609000.0,0,0,0,65068865,0,2,bialoleka,block,0,0,otodom,1
0,41.0,0,1,1,1,0,0,26829,5,0,artystyczny-zoliborz-2-pokoje-garaz-ID4p1k0,0,2016,urban,1100000.0,0,0,0,65068628,1,2,zoliborz,block,0,0,otodom,1
0,48.0,0,0,1,4,0,0,15521,4,0,3-pokojowe-mieszkanie-na-zoliborzu-ID4p1eQ,0,1966,urban,745000.0,0,0,1,65068308,1,3,zoliborz,block,0,0,otodom,1
0,52.0,0,1,1,0,0,0,15365,5,0,w-nowym-gotowe-do-aranzacji-duzy-ogrodek-ID4nC8J,0,2022,urban,799000.0,0,0,0,64733501,1,2,ursynow,apartment,0,0,otodom,1
0,88.0,0,0,1,2,0,0,12500,2,1,ciche-mieszkanie-przy-dolince-sluzewieckiej-w-otoc-ID4p1dF,0,2000,gas,1100000.0,0,0,1,65068235,0,3,ursynow,block,0,0,otodom,1
0,50.0,0,1,1,9,0,0,19600,12,0,2-pokojowe-mieszkanie-na-ursynowie-blisko-metro-ID4p1cZ,0,2007,urban,980000.0,0,0,0,65068193,1,2,ursynow,block,0,0,otodom,1
0,44.5,0,1,1,1,0,0,17730,6,0,dwupokojowe-pod-klucz-na-silnikowej-ID4p1bZ,0,2023,urban,789000.0,0,0,0,65068131,1,2,ursus,block,0,0,otodom,1
0,29.0,1,0,1,2,0,0,17759,2,0,rezerwacja-ID4oM9O,0,1936,urban,515000.0,0,0,1,65010336,1,2,wola,tenement,0,0,otodom,0
0,56.3,0,1,1,7,0,0,15808,10,0,mieszkanie-dwupokojowe-na-sprzedaz-ID4p1ao,0,1970,urban,890000.0,0,0,0,65068032,1,2,bielany,block,0,0,otodom,1
0,71.15,0,1,1,1,1,0,16794,3,0,3-pokojowe-mieszkanie-71m2-balkon-ID4oUcM,1,2025,UNKNOWN,1194893.0,1,0,0,65041272,1,3,mokotow,UNKNOWN,0,0,otodom,1
0,44.72,0,1,1,3,1,0,17820,3,0,2-pokojowe-mieszkanie-44m2-balkon-ID4oUc1,1,2025,UNKNOWN,796910.0,1,0,0,65041225,1,2,mokotow,UNKNOWN,0,0,otodom,1
0,71.9,0,0,0,2,1,1,13769,2,1,przestronne-3-pokojowe-mieszkanie-ID4p16F,1,1939,UNKNOWN,990000.0,0,0,1,65067801,0,3,wawer,UNKNOWN,0,0,otodom,1
0,46.5,0,0,0,2,1,1,19140,8,1,inwestycyjne-mieszkanie-mokotow-ID4p16E,1,2015,UNKNOWN,890000.0,0,0,1,65067800,0,2,mokotow,UNKNOWN,0,0,otodom,1
0,59.7,0,0,0,1,1,1,14238,2,1,mieszkanie-59-70-m-warszawa-ID4p16D,1,1969,UNKNOWN,850000.0,0,0,1,65067799,0,3,wlochy,UNKNOWN,0,0,otodom,1
0,51.0,1,1,1,2,0,0,23510,4,1,zoliborz-metro-wilsona-narozne-trojstronne-ID4p16s,0,1968,urban,1199000.0,0,0,0,65067788,0,4,zoliborz,block,0,0,otodom,0
0,40.0,0,1,1,1,1,0,18125,6,0,kawalerka-w-sercu-warszawskiej-ochoty-ID4mo54,0,2020,UNKNOWN,725000.0,0,0,0,64441130,1,1,ochota,apartment,0,0,otodom,1
0,57.65,0,1,1,5,1,0,16994,7,0,3-pokojowe-mieszkanie-57m2-balkon-ID4mM86,1,2008,UNKNOWN,979700.0,1,0,0,64533574,1,3,wlochy,UNKNOWN,0,0,otodom,1
0,31.25,1,0,1,0,0,0,24800,5,1,nowe-2-pokojowe-mieszkanie-z-dusza-inwestycja-ID4p0ZX,0,2023,other,774999.0,1,0,1,65067385,0,2,praga poludnie,tenement,0,0,otodom,0
0,39.0,1,1,1,6,0,0,25872,6,0,hubertus-klimatyczne-ostatnie-pietro-garaz-ID4p0YT,0,2013,urban,1009000.0,0,0,0,65067319,1,2,mokotow,apartment,0,0,otodom,0
0,56.5,1,1,1,4,0,0,15398,10,1,mieszkanie-po-kompletnym-remoncie-blisko-metra-ID4oQD7,0,1970,urban,870000.0,0,0,0,65027529,0,3,wola,block,0,0,otodom,0
0,47.0,0,0,0,0,1,1,15957,3,1,mokotow-bachmacka-bytnara-ID4p0Y6,0,1965,UNKNOWN,750000.0,0,0,1,65067270,0,3,mokotow,block,0,0,otodom,1
0,49.0,0,0,1,4,0,0,16510,4,0,wyjatkowe-mieszkanie-dwupokojowe-na-bielanach-ID4oqD5,0,1982,urban,809000.0,0,0,1,64927583,1,2,bielany,block,0,0,otodom,1
0,102.0,0,1,1,3,0,0,20588,4,0,przestronne-mieszkanie-4-pokojowe-na-wilanowie-ID4oFcV,0,2007,urban,2100000.0,0,0,0,64983622,1,4,wilanow,apartment,0,0,otodom,1
0,50.5,1,1,1,100,0,0,14257,13,0,praga-2-pokoje-50-5-m2-i-balkon-i-piekny-widok-ID4oXnw,0,1983,urban,720000.0,0,0,0,65053469,1,2,praga poludnie,block,0,0,otodom,0
0,39.5,1,0,1,1,0,0,18734,2,0,39-4-m2-2-pokoje-garaz-piwnica-kamienica-ID4p0Q9,0,1936,urban,740000.0,0,0,1,65066777,1,2,bemowo,tenement,0,0,otodom,0
0,36.0,1,0,1,2,0,0,20389,4,1,mieszkanie-w-kamienicy-warszawa-stare-miasto-ID4oVtH,0,2008,urban,734000.0,0,0,1,65050009,0,2,srodmiescie,tenement,0,1,otodom,0
0,51.0,1,0,1,3,0,0,13000,3,0,2-3-pokoje-mieszkanie-do-wprowadzenia-ID4oAzc,0,2008,urban,663000.0,0,0,1,64965782,1,2,bialoleka,block,0,0,otodom,0
0,59.6,1,0,1,0,0,0,13842,3,0,praga-poludnie-3-pok-59-60-m-garaz-komorka-ID4ouOz,0,1995,urban,825000.0,0,0,1,64943671,1,3,praga poludnie,block,0,0,otodom,0
0,75.22,0,1,1,2,0,0,17947,4,0,wyjatkowe-z-ogrodkiem-ID4p0JR,0,2016,urban,1350000.0,0,0,0,65066387,1,3,bemowo,apartment,0,0,otodom,1
0,94.0,0,1,1,1,0,0,18617,8,0,wyjatkowy-apartament-z-tarasem-na-kabatach-ID4o4Ay,0,2007,urban,1750000.0,0,0,0,64842858,1,3,ursynow,apartment,0,0,otodom,1
0,70.0,0,1,1,0,0,0,17857,3,0,apartament-premium-3-pokoje-z-ogrodkiem-ID4ou7Z,0,2015,urban,1250000.0,0,0,0,64941031,1,3,ursynow,apartment,0,0,otodom,1
0,81.4,0,0,1,3,0,0,13514,3,1,przestronne-trzy-pokojowe-na-zeraniu-ID4p0FF,0,1994,urban,1100000.0,0,0,1,65066127,0,3,bialoleka,block,0,0,otodom,1
0,38.0,0,0,1,0,0,0,21000,3,1,38-metrow-dwa-pokoje-po-remoncie-blisko-metro-ID4p0Dg,0,1965,urban,798000.0,0,0,1,65065978,0,2,wola,block,0,0,otodom,1
0,46.16,0,1,1,1,0,0,15706,5,0,dwupokojowe-mieszkanie-warszawa-wlochy-ID4p0D0,0,2012,urban,725000.0,0,0,0,65065962,1,2,wlochy,block,0,0,otodom,1
0,85.0,0,1,1,3,0,0,20000,8,1,wiktorska-stary-mokotow-3-pokoje-85-m2-ID4p0CZ,0,1980,urban,1700000.0,0,0,0,65065961,0,3,mokotow,block,0,0,otodom,1
0,50.0,1,1,1,5,0,0,22000,5,1,sprzedam-mieszkanie-stary-mokotow-ID4p0nV,0,1960,urban,1100000.0,0,0,0,65065028,0,2,mokotow,block,0,0,otodom,0
0,36.0,1,0,1,2,0,0,21917,4,1,saska-kepa-zielona-okolica-blisko-parku-ID4p0ty,0,1952,urban,789000.0,0,0,1,65065376,0,2,praga poludnie,tenement,0,0,otodom,0
0,48.11,0,1,1,2,1,0,17496,3,0,2-pokojowe-mieszkanie-48m2-balkon-bezposrednio-ID4oUcf,1,2025,UNKNOWN,841732.0,1,0,0,65041239,1,2,mokotow,UNKNOWN,0,0,otodom,1
0,37.0,1,0,1,0,0,0,13500,4,1,2-pokoje-37m-w-dobrym-punkcie-komunikacyjnym-ID4p0pM,0,2008,urban,499500.0,0,0,1,65065142,0,2,wawer,block,0,1,otodom,0
0,66.06,0,0,0,4,1,1,24977,100,1,platinium-tower-3-pokoje-duzy-balkon-ID4p0l0,1,2008,UNKNOWN,1650000.0,0,0,1,65064846,0,3,wola,UNKNOWN,0,1,otodom,1
0,80.0,0,1,1,1,0,0,18113,3,0,mieszkanie-warszawa-wilanow-ID4oUXa,0,2011,urban,1449000.0,0,0,0,65044148,1,4,wilanow,apartment,0,0,otodom,1
0,63.6,0,0,1,3,0,0,15000,3,0,3-pok-pod-lasem-metro2010r-park-lesnygaraz-ID4oizE,0,2010,urban,954000.0,0,0,1,64896618,1,3,targowek,block,0,0,otodom,1
0,73.0,0,0,1,0,0,0,20548,2,1,bezposrednio-3-pokojowe-mieszkanie-na-zawadach-ID4oew0,0,2010,urban,1500000.0,0,0,1,64880954,0,3,wilanow,block,0,0,otodom,1
0,82.0,0,0,1,2,0,0,23171,4,1,bezposrednio-3-pokojowe-mieszkanie-saska-kepa-ID4oeqO,0,2000,urban,1900000.0,0,0,1,64880694,0,3,praga poludnie,block,0,0,otodom,1
0,62.05,0,1,1,1,1,0,11100,2,0,4-pokojowe-mieszkanie-62m2-balkon-bez-prowizji-ID4oXEP,1,2025,UNKNOWN,688755.0,1,0,0,65054543,1,4,bialoleka,UNKNOWN,0,0,otodom,1
0,45.0,0,1,1,1,1,0,16000,2,1,mieszkanie-na-osiedlu-od-zaraz-ul-mochtynska-ID4p0cI,0,2020,UNKNOWN,720000.0,0,0,0,65064332,0,2,bialoleka,block,0,0,otodom,1
0,50.0,0,1,1,7,0,0,13980,13,1,funkcjonalne-mieszkanie-na-grochowie-ID4p08J,0,1984,urban,699000.0,0,0,0,65064085,0,2,praga poludnie,block,0,0,otodom,1
0,59.14,0,1,1,6,1,0,17112,7,0,3-pokojowe-mieszkanie-59m2-2-balkony-ID4mM8z,1,2008,UNKNOWN,1012000.0,1,0,0,64533603,1,3,wlochy,UNKNOWN,0,0,otodom,1
0,55.42,0,0,1,2,1,0,11550,5,0,sloneczne-3-pokoje-narozne-mieszkanie-duzy-salon-ID4p07V,1,2024,UNKNOWN,640101.0,1,0,1,65064036,1,3,rembertow,UNKNOWN,0,0,otodom,1
0,44.5,1,1,1,6,0,0,20219,10,1,saska-kepa-swietne-3-pokoje-blisko-francuskiej-ID4oZYV,0,1968,urban,899750.0,0,0,0,65063478,0,3,praga poludnie,block,0,0,otodom,0
0,37.0,0,1,1,8,0,0,26757,8,0,mieszkanie-na-sprzedaz-pozytywny-mokotow-ID4oZYQ,0,2021,urban,990000.0,0,0,0,65063472,1,2,mokotow,block,0,0,otodom,1
0,45.92,0,1,1,0,1,0,17388,3,0,2-pokojowe-mieszkanie-45m2-ogrodek-bezposrednio-ID4oUci,1,2025,UNKNOWN,798456.0,1,0,0,65041242,1,2,mokotow,UNKNOWN,0,0,otodom,1
0,37.5,0,1,1,2,0,0,19973,10,1,mieszkanie-saska-kepa-ID4oZTt,0,1971,urban,749000.0,0,0,0,65063139,0,2,praga poludnie,block,0,0,otodom,1
0,48.41,0,1,1,2,1,0,11700,2,0,3-pokojowe-mieszkanie-48m2-2-balkony-ID4oXEN,1,2025,UNKNOWN,566397.0,1,0,0,65054541,1,3,bialoleka,UNKNOWN,0,0,otodom,1
0,60.26,0,1,1,7,1,0,16940,7,0,3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4mM8D,1,2008,UNKNOWN,1020800.0,1,0,0,64533607,1,3,wlochy,UNKNOWN,0,0,otodom,1
0,41.17,0,0,1,1,1,0,21132,17,1,nowoczesne-2-pokojowe-mieszkanie-z-garderoba-ID4oGuO,0,2021,UNKNOWN,870000.0,0,0,1,64988574,0,2,wola,block,0,0,otodom,1
0,62.0,1,0,1,4,1,0,16290,4,0,kamienica-ostatnie-pietro-miejsce-postojowe-ID4oZR4,1,1935,UNKNOWN,1010000.0,0,0,1,65062990,1,2,praga polnoc,UNKNOWN,0,0,otodom,0
0,44.64,0,1,1,2,0,0,24790,7,0,nowe-2pokoje-45m-ul-kolejowa-odbior-czerwiec-2024-ID4oZQ1,0,2023,urban,1106628.0,1,0,0,65062925,1,2,wola,apartment,0,0,otodom,1
0,86.3,0,1,1,1,1,0,16315,4,0,miasteczko-wilanow-okazja-ID4mn3F,1,2006,UNKNOWN,1408000.0,0,0,0,64437199,1,3,wilanow,UNKNOWN,0,0,otodom,1
0,45.42,0,1,1,0,1,0,16500,6,0,2-pokojowe-mieszkanie-45m2-ogrodek-bez-prowizji-ID4nKej,1,2025,UNKNOWN,749430.0,1,0,0,64764599,1,2,UNKNOWN,UNKNOWN,0,0,otodom,1
0,51.66,0,1,1,3,0,0,24587,7,0,2-pok-52m2-ul-kolejowa-odbior-2q-2024-taras-30m2-ID4oZOI,0,2023,urban,1270182.0,1,0,0,65062844,1,2,wola,apartment,0,0,otodom,1
0,55.91,0,1,1,4,0,0,22959,7,0,nowe-m3-56-m2-ul-kolejowa-odbior-czerwiec-2024-ID4oZML,0,2023,urban,1283636.0,1,0,0,65062723,1,3,wola,apartment,0,0,otodom,1
0,57.48,0,1,1,2,1,0,14500,3,0,apartamenty-smigielska-apartament-17-ID4nEY2,0,2025,UNKNOWN,833460.0,1,0,0,64744370,1,3,ursus,apartment,0,0,otodom,1
0,57.76,0,1,1,1,1,0,11409,3,0,apartamenty-przyjaciol-mieszkanie-nr-23-ID4mS4H,0,2025,UNKNOWN,659000.0,1,0,0,64556427,1,3,bialoleka,block,0,0,otodom,1
0,100.0,0,0,1,3,0,0,16000,3,0,swietna-lokalizacja-blisko-parku-szczesliwickiego-ID4oZIi,0,2001,urban,1600000.0,0,0,1,65062446,1,3,ochota,block,0,0,otodom,1
0,58.0,1,0,1,1,0,0,24655,100,1,mieszkanie-58-m-warszawa-ID4oZAd,0,1958,other,1430000.0,0,1,1,65061945,0,2,srodmiescie,tenement,0,0,otodom,0
0,68.25,0,1,1,2,0,0,21612,7,0,3-pokojowe-mieszkanie-wola-ul-jana-kazimierza-ID4oZyu,0,2020,urban,1475000.0,0,0,0,65061838,1,3,wola,apartment,0,0,otodom,1
0,47.16,0,1,1,0,0,0,21353,6,0,nowoczesne-2-pokoje-z-ogrodkiem-garaz-komorka-ID4oZye,0,2014,urban,1007000.0,0,0,0,65061822,1,2,zoliborz,block,0,0,otodom,1
0,37.4,1,0,1,2,1,0,16551,4,1,ciche-i-zadbane-dwa-pokoje-blisko-parkow-ochota-ID4nN7c,0,1980,UNKNOWN,619000.0,0,0,1,64775690,0,2,ochota,block,0,0,otodom,0
0,44.97,0,1,1,1,1,0,17604,3,0,2-pokojowe-mieszkanie-44m2-balkon-bez-prowizji-ID4oUbW,1,2025,UNKNOWN,791651.0,1,0,0,65041219,1,2,mokotow,UNKNOWN,0,0,otodom,1
0,63.0,0,1,1,0,1,0,20556,100,1,atrakcyjne-ciche-2-pokoje-parter-2-ogrodki-garaz-ID4oZtS,1,2008,UNKNOWN,1295000.0,0,1,0,65061552,0,2,wilanow,UNKNOWN,0,1,otodom,1
0,63.9,0,1,1,1,1,0,18779,100,1,3-pokoje-balkon-obok-baseny-korty-warszawianka-ID4oZtQ,0,2008,UNKNOWN,1200000.0,0,1,0,65061550,0,3,mokotow,block,0,1,otodom,1
0,55.42,0,1,1,0,0,0,11800,5,0,nowe-3-pokoje-prowizja-0-bez-pcc-ID4oZs0,1,2025,urban,653956.0,1,0,0,65061436,1,3,rembertow,UNKNOWN,0,0,otodom,1
0,53.42,0,1,1,3,0,0,11100,5,0,nowe-3-pokoje-prowizja-0-bez-pcc-ID4oZrZ,1,2025,urban,592962.0,1,0,0,65061435,1,3,rembertow,UNKNOWN,0,0,otodom,1
0,38.32,0,1,1,3,0,0,13400,5,0,nowe-2-pokoje-prowizja-0-bez-pcc-ID4oZrX,1,2024,urban,513488.0,1,0,0,65061433,1,2,rembertow,UNKNOWN,0,0,otodom,1
0,53.42,0,1,1,5,0,0,12000,5,0,nowe-3-pokoje-prowizja-0-bez-pcc-ID4oZrY,1,2023,urban,641040.0,1,0,0,65061434,1,3,rembertow,UNKNOWN,0,0,otodom,1
0,35.38,0,1,1,1,0,0,12800,5,0,nowe-2-pokoje-prowizja-0-bez-pcc-ID4oZrV,1,2025,urban,452864.0,1,0,0,65061432,1,2,rembertow,UNKNOWN,0,0,otodom,1
0,35.38,0,1,1,1,0,0,13300,5,0,nowe-2-pokoje-prowizja-0-bez-pcc-ID4oZrU,1,2023,urban,470554.0,1,0,0,65061430,1,2,rembertow,UNKNOWN,0,0,otodom,1
0,25.62,0,1,1,2,0,0,16500,5,0,nowe-kawalerka-prowizja-0-bez-pcc-ID4oZrT,1,2025,urban,422730.0,1,0,0,65061429,1,1,rembertow,UNKNOWN,0,0,otodom,1
0,38.32,0,1,1,0,0,0,13800,5,0,nowe-2-pokoje-prowizja-0-bez-pcc-ID4oZrW,1,2023,urban,528816.0,1,0,0,65061431,1,2,rembertow,UNKNOWN,0,0,otodom,1
0,60.0,1,1,1,5,0,0,20983,5,0,metro-raclawicka-kamienica-umeblowane-ID4oZrw,0,1955,urban,1259000.0,0,0,0,65061405,1,3,mokotow,tenement,0,0,otodom,0
0,63.0,1,1,1,8,1,0,12683,10,1,3-pokojwe-mieszkanie-na-bemowie-ID4oZoH,0,1984,UNKNOWN,799000.0,0,0,0,65061231,0,3,bemowo,block,0,0,otodom,0
0,46.2,0,1,1,1,1,0,19950,5,0,dwupokojowe-kabaty-metro-las-oddane-do-uzytku-ID4mPYT,1,2023,UNKNOWN,921690.0,1,0,0,64548379,1,2,ursynow,UNKNOWN,0,0,otodom,1
0,37.0,1,1,1,10,0,0,18649,10,1,m2-z-widokiem-na-panorame-warszawy-inwestycja-ID4oZmS,0,1980,urban,690000.0,0,0,0,65061118,0,2,mokotow,block,0,0,otodom,0
0,35.44,0,1,1,100,0,0,19723,4,1,dwa-pokoje-z-tarasem-ID4oZmj,0,2019,urban,699000.0,0,0,0,65061083,0,2,wlochy,block,1,0,otodom,1
0,25.62,0,1,1,4,0,0,17300,5,0,nowe-kawalerka-prowizja-0-bez-pcc-ID4oZlJ,1,2023,urban,443226.0,1,0,0,65061047,1,1,rembertow,UNKNOWN,0,0,otodom,1
0,73.9,0,0,1,1,1,0,13500,4,0,m3-z-balkonem-w-super-lokalizacji-z-najemca-ID4nF1u,0,2008,UNKNOWN,997650.0,0,0,1,64744584,1,3,mokotow,tenement,0,1,otodom,1
0,31.06,1,0,1,4,1,0,17675,10,1,kawalerka-34m2-metro-wilanowska-galeria-westfield-ID4oOxZ,1,2008,UNKNOWN,549000.0,0,0,1,65019523,0,1,mokotow,UNKNOWN,0,1,otodom,0
0,58.11,0,1,1,2,1,0,11600,2,0,3-pokojowe-mieszkanie-58m2-balkon-bez-prowizji-ID4oXED,1,2025,UNKNOWN,674076.0,1,0,0,65054531,1,3,bialoleka,UNKNOWN,0,0,otodom,1
0,47.3,1,0,1,4,0,0,16068,4,1,dwa-pokoje-z-widna-kuchnia-ID4oZgw,0,1956,urban,760000.0,0,0,1,65060723,0,2,mokotow,block,0,0,otodom,0
0,86.17,0,1,1,1,1,0,20877,8,0,2022r-4-pokojowe-dwustronne-mieszkanie-86m2-ID4oZdQ,1,2022,UNKNOWN,1799000.0,0,0,0,65060558,1,4,wola,UNKNOWN,0,0,otodom,1
0,64.0,1,1,1,6,1,0,18734,6,0,mieszkanie-bemowo-3-pokoje-63m2-ID4oZdB,1,2016,UNKNOWN,1199000.0,0,0,0,65060543,1,3,bemowo,UNKNOWN,0,0,otodom,0
0,70.0,0,1,1,3,1,0,17714,100,0,3-pokojowe-mieszkanie-na-bemowie-blisko-lasku-ID4oZdx,0,2016,UNKNOWN,1240000.0,0,1,0,65060539,1,3,bemowo,block,0,0,otodom,1
0,51.0,0,0,1,4,0,0,22098,4,0,2-pokoje-w-kamienicy-w-parku-obok-metra-ID4oKVG,0,1950,urban,1127000.0,0,0,1,65005678,1,2,zoliborz,tenement,0,0,otodom,1
0,44.0,0,0,1,3,0,0,17909,4,1,dwa-pokoje-w-kamienicy-tuz-przy-placu-narutowicza-ID4nW9e,0,1950,electrical,788000.0,0,0,1,64806568,0,2,ochota,tenement,0,0,otodom,1
0,35.5,0,1,1,2,0,0,24999,5,1,praga-i-bez-prowizji-i-kamienica-i-apartamenty-ID4opAp,0,2025,urban,887449.0,1,0,0,64923573,0,2,praga poludnie,tenement,0,0,otodom,1
0,38.32,0,1,1,1,0,0,13300,5,0,okazja-0-prowizji-i-bez-pcc-i-tereny-zielone-ID4oPp9,0,2025,urban,509656.0,0,0,0,65022819,1,2,rembertow,apartment,0,0,otodom,1
0,47.73,1,0,1,3,0,0,15692,3,0,2-3-pok-balkon-dwustronne-rozkladowe-metro-ID4oZ8o,1,1962,urban,749000.0,0,0,1,65060220,1,2,wola,UNKNOWN,0,0,otodom,0
0,36.3,0,0,0,100,1,1,19972,100,1,m2-po-remoncie-w-swietnej-lokalizacji-800m-metro-ID4oZ7v,1,2008,UNKNOWN,725000.0,0,1,1,65060166,0,2,ursynow,UNKNOWN,1,1,otodom,1
0,69.2,0,1,1,2,0,0,12861,5,0,przestronne-nowoczesne-dobra-komunikacja-ID4oZ7h,0,1987,urban,890000.0,0,0,0,65060151,1,3,bemowo,block,0,0,otodom,1
0,54.36,1,0,1,3,0,0,19960,3,1,powisle-jasne-rozkladowe-zadbane-0-rezerwacja-ID4nTns,0,1960,urban,1085000.0,0,0,1,64799762,0,3,srodmiescie,block,0,0,otodom,0
0,50.0,0,0,1,2,0,0,18500,4,1,kamienica-2-pokoje-na-grochowie-przy-wiatracznej-ID4oZ2m,0,1956,urban,925000.0,0,0,1,65059846,0,2,praga poludnie,tenement,0,0,otodom,1
0,66.41,0,1,1,3,1,0,16848,3,0,3-pokojowe-mieszkanie-66m2-balkon-bezposrednio-ID4oUch,1,2025,UNKNOWN,1118875.0,1,0,0,65041241,1,3,mokotow,UNKNOWN,0,0,otodom,1
0,42.0,1,1,1,7,0,0,15952,8,1,goclaw-2-pokoje-balkon-42m-7-pietro-ID4oYZA,0,1986,urban,670000.0,0,0,0,65059674,0,2,praga poludnie,block,0,0,otodom,0
0,67.86,0,1,1,4,0,0,16700,4,0,piekne-3-pokoje-przy-metrze-cesja-ID4oYY6,0,2025,urban,1133262.0,1,0,0,65059582,1,3,bemowo,apartment,0,0,otodom,1
0,97.18,0,1,1,0,1,0,19000,2,0,apartament-w-starych-wlochach-z-ogrodkiem-ID4ozc3,0,2024,UNKNOWN,1846420.0,1,0,0,64960503,1,4,wlochy,apartment,0,0,otodom,1
0,65.4,0,1,1,1,1,0,20000,2,0,apartament-w-starych-wlochach-ID4ozc2,0,2024,UNKNOWN,1308000.0,1,0,0,64960502,1,3,wlochy,apartment,0,0,otodom,1
0,55.95,0,1,1,7,1,0,17864,7,0,3-pokojowe-mieszkanie-55m2-balkon-ID4mM8C,1,2008,UNKNOWN,999500.0,1,0,0,64533606,1,3,wlochy,UNKNOWN,0,0,otodom,1
0,86.78,0,1,1,2,0,0,17412,4,0,trzypokojowe-mieskanie-w-nowej-inwestycji-ID4miDn,0,2008,urban,1511000.0,1,0,0,64420193,1,3,ursynow,apartment,0,1,otodom,1
0,29.09,0,1,1,100,0,0,22001,4,0,ostatnia-kawalerka-z-ogrodkiem-ID4oYNM,0,2025,urban,640000.0,1,0,0,65058942,1,1,bielany,apartment,1,0,otodom,1
0,73.0,0,1,1,4,0,0,13800,5,1,miasteczko-nova-ochota-4-3-pokoje-z-duzym-balkonem-ID4oYJY,0,2024,urban,1007400.0,0,0,0,65058706,0,4,ochota,apartment,0,0,otodom,1
0,30.49,0,1,1,2,0,0,22499,4,0,kawalerka-w-prestizowej-inwestycji-ID4oYIm,0,2025,urban,686000.0,1,0,0,65058606,1,1,bielany,apartment,0,0,otodom,1
0,39.0,0,1,1,1,1,0,12744,2,1,bialoleka-2-pokoje-autobus-do-metra-brodno-ID4oYIk,0,2017,UNKNOWN,497000.0,1,0,0,65058604,0,2,bialoleka,block,0,0,otodom,1
0,39.0,0,1,1,1,1,0,12744,2,1,bialoleka-2-pokoje-autobus-do-metra-brodno-ID4oYIh,0,2017,UNKNOWN,497000.0,1,0,0,65058601,0,2,bialoleka,block,0,0,otodom,1
0,46.21,0,1,1,1,0,0,19954,5,0,mieszkanie-dla-studenta-przy-metrze-ID4oYIi,0,2023,urban,922074.0,1,0,0,65058602,1,2,ursynow,apartment,0,0,otodom,1
0,80.21,0,1,1,1,0,0,21001,4,0,ostatnie-duze-mieszkanie-w-inwestycji-ID4oYIl,0,2025,urban,1684500.0,1,0,0,65058605,1,4,bielany,apartment,0,0,otodom,1
0,53.46,0,1,1,2,1,0,11600,2,0,3-pokojowe-mieszkanie-53m2-balkon-bezposrednio-ID4oXEs,1,2025,UNKNOWN,620136.0,1,0,0,65054520,1,3,bialoleka,UNKNOWN,0,0,otodom,1
0,44.15,0,1,1,2,0,0,19706,2,0,na-sprzedaz-cudowne-2-pok-mieszkanie-na-mokotowie-ID4oh6v,0,2018,urban,870000.0,0,0,0,64890968,1,2,mokotow,apartment,0,0,otodom,1
0,46.0,1,1,1,6,0,0,18043,7,1,2-pokoje-oddzielna-kuchnia-bemowo-ID4oYG7,0,1989,urban,830000.0,0,0,0,65058467,0,2,bemowo,block,0,0,otodom,0
0,45.62,0,1,1,4,1,0,18246,7,0,2-pokojowe-mieszkanie-45m2-balkon-bez-prowizji-ID4oYEZ,1,2025,UNKNOWN,832400.0,1,0,0,65058397,1,2,praga poludnie,UNKNOWN,0,0,otodom,1
